node_id,baseline_status_85a5c9a,terminal_status_8546184,transition,classification
tests/test_api/test_v2_stt_list_recordings_consistency.py::test_v2_stt_recordings_list_reference_round_trip,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_stt_upload_response_required_field,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_stt_upload_spec_is_real_and_cached,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_v2_stt_upload_binary_body_returns_201,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_v2_stt_upload_empty_body_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_v2_stt_upload_path_echoes_interaction_id,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_v2_stt_upload_reference_round_trip,ERROR,ERROR,ERROR_TO_ERROR,PRE_EXISTING_SAME
tests/test_api/test_v2_stt_upload_recording_consistency.py::test_v2_stt_upload_trailing_slash_alias,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_alternatives_contains_rerank,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_corti_us_system_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_empty_context_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_evidence_span_roundtrip,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_icoder_system_accepted,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_multi_context_contextindex,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_no_llm_credential_returns_503,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_coding.py::test_v2_coding_shape_minimal,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_credits_consumed_non_negative,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_empty_context_rejected,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_markdown_fence_stripped,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_multi_context_merged,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_no_llm_credential_returns_503,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_output_language_echo,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_shape_minimal,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_v2_tools_facts.py::test_v2_facts_unknown_group_passthrough,PASSED,PASSED,PASS_TO_PASS,FIXED_BY_A1B_AE_R
tests/test_api/test_a1b_ae_5_message_task_context.py::test_thread_auth_registry_moved_to_test_a1b_ae_r_1,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_cancel_task_cross_tenant_returns_404_no_leak,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_delete_context_cross_tenant_returns_404_no_leak,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_delete_context_endpoint_happy_path,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_delete_context_unknown_returns_404,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_destroy_now_correct_org_deletes,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_destroy_now_wrong_org_raises_isolation_error,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_get_task_cross_tenant_returns_404_no_leak,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_hard_delete_context_scrubs_all_5_tables,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_migration_025_organization_id_column_present,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_same_org_cancel_succeeds_control,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_b_context_scrub_cross_tenant.py::test_same_org_get_succeeds_control,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_cancel_task_from_canceled_returns_409,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_cancel_task_from_completed_returns_409,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_cancel_task_from_submitted,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_cancel_task_from_working,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_get_task_returns_envelope,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_migration_024_rejects_invalid_state_value,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_migration_024_state_check_constraint_present,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_next_state_allows_valid_transitions,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_next_state_rejects_invalid_transitions,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_task_state_enum_has_5_values,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_task_state_terminal_set,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_thread_auth_get_state_reports_message_count,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_thread_auth_is_first_message_when_no_rows,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_thread_auth_not_first_message_when_rows_exist,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_thread_auth_registry_no_longer_has_module_singleton,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_1_task_state_machine.py::test_thread_auth_registry_requires_session,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_cdi_preset_delegates_to_cdi_pack,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_claim_check_pack_file_exists,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_claim_check_pack_is_valid_json_with_required_fields,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_claim_check_preset_delegates_to_claim_check_pack,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_delegates_target_pack_dir_exists[icoder-cdi-preset-clinical-documentation-improvement-agent],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_delegates_target_pack_dir_exists[icoder-claim-check-preset-claim-check],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_delegates_target_pack_dir_exists[icoder-drg-dip-preset-drg-analyzer],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_drg_dip_preset_delegates_to_drg_pack,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_intake_interview_preset_is_documented_as_deferred,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_journey_7_regrade_preset_create_no_longer_404,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_legacy_underscore_dir_deprecated_md_reframed[code_validation],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_legacy_underscore_dir_deprecated_md_reframed[compliance_guardrail],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_legacy_underscore_dir_deprecated_md_reframed[note_completeness],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_quick_create_name_only_still_works,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_quick_create_unknown_preset_returns_404,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_quick_create_with_from_preset_cdi_seeds_agent,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_quick_create_with_from_preset_claim_check,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_2_preset_materialization.py::test_quick_create_with_from_preset_drg_dip,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_clinical_trials_fixture_replay,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_clinical_trials_gate_deny_produces_zero_egress,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_clinical_trials_gate_deny_returns_stub,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_deny_drugbank_licence_required,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_deny_pubmed_egress_disabled,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_deny_region_blocked,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_not_gated_passes,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_permit_pubmed_with_egress,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_external_gate_web_search_requires_dual_opt_in,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_mcp_tools_call_unknown_method_returns_error,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_mcp_tools_list_route_returns_tools,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_mcp_wrapper_call_tool_blocks_loopback,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_mcp_wrapper_create_expert_config_blocks_rfc1918,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_mcp_wrapper_discover_tools_blocks_metadata_url,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_pubmed_fixture_replay,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_pubmed_gate_deny_produces_zero_egress,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_pubmed_gate_permit_without_fixture_or_live_returns_stub,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_assert_url_safe_raises,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_allows_public_hosts[https://clinicaltrials.gov/api/v2/studies],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_allows_public_hosts[https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://10.0.0.1/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://127.0.0.1/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://169.254.169.254/latest/meta-data/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://169.254.170.2/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://172.16.0.1/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://192.168.1.1/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://[::1]/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://[fc00::1]/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://[fe80::1]/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_internal_hosts[http://localhost/],(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_3_public_expert_ssrf.py::test_ssrf_guard_blocks_invalid_scheme,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_cha2ds2_vasc_age_75plus_counts_as_two,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_cha2ds2_vasc_female_min_score_is_one,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_cha2ds2_vasc_rejects_invalid_sex,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_cha2ds2_vasc_stroke_history_doubles,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_cha2ds2_vasc_zero_score_male_low_risk,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_deserialize_rejects_mismatched_question_list,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_egfr_ckd_stage_g3a,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_egfr_female_at_scr_equal_kappa_gets_1_012_multiplier,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_egfr_male_normal_function,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_egfr_rejects_invalid_inputs,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_forbidden_verdicts_preserved,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_interview_save_load_roundtrip_via_context,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_load_from_context_returns_none_when_empty,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_meld_na_caps_creatinine_at_3,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_meld_na_caps_sodium_to_125,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_meld_na_caps_sodium_to_137,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_meld_na_dialysis_forces_creatinine_to_3,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_meld_na_typical_case,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_memory_ingest_context_messages_basic,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_memory_ingest_handles_string_parts_json,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_memory_ingest_is_idempotent,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_memory_ingest_scopes_to_specific_context,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_memory_ingest_skips_empty_messages,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_serialize_deserialize_roundtrip,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_supports_six_calculators_now,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_wells_dvt_alternative_diagnosis_subtracts_one,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_wells_dvt_high_score_high_risk,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_wells_dvt_intermediate_score_moderate_risk,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_r_4_local_expert_completion.py::test_wells_dvt_zero_score_low_risk,(not present),PASSED,ADDED_PASS,NEW_AT_TERMINAL
tests/test_api/test_a1b_ae_5_message_task_context.py::test_thread_registry_first_message_check,PASSED,(migrated),REMOVED_MIGRATED,MIGRATED_TO_NEW_FILE
tests/test_api/test_a1b_ae_5_message_task_context.py::test_thread_registry_register_first_message_records_mcp_names,PASSED,(migrated),REMOVED_MIGRATED,MIGRATED_TO_NEW_FILE
tests/test_api/test_a1b_ae_5_message_task_context.py::test_thread_registry_subsequent_message_does_not_re_register,PASSED,(migrated),REMOVED_MIGRATED,MIGRATED_TO_NEW_FILE
